Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Kolkata,West Bengal,India",09/25/2017,29.0,35.0,31.4,26.1,74.53,45.1,10.3,,176.33,,0.0,0.0,0.0,2.1,52.2,1004.3,"Lightning Without Thunder, Thunderstorm, Thunderstorm Without Precipitation, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",09/26/2017,28.0,36.0,31.7,25.8,72.27,44.3,8.1,,155.08,,0.0,0.0,0.0,2.2,43.0,1005.1,"Thunderstorm, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",09/27/2017,27.0,34.0,29.3,25.8,82.56,43.6,6.9,,142.17,,0.57,8.33,0.0,2.0,62.8,1006.2,"Light Drizzle, Thunderstorm, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",09/28/2017,25.0,32.3,27.4,25.1,87.46,40.6,10.3,,70.25,,12.33,8.33,0.0,2.0,66.7,1005.1,"Mist, Thunderstorm, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",09/29/2017,26.0,31.0,27.1,25.4,90.87,39.5,19.7,,144.83,,4.58,20.83,0.0,1.8,64.6,1005.5,"Light Drizzle, Thunderstorm, Rain, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",09/30/2017,26.0,31.0,27.6,25.8,90.16,39.1,5.8,,153.17,,12.26,4.17,0.0,2.0,64.2,1007.9,"Mist, Thunderstorm, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",10/01/2017,24.0,29.0,26.1,24.9,93.37,35.6,11.4,,126.42,,11.75,16.67,0.0,1.9,72.2,1007.3,"Thunderstorm, Rain, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",10/02/2017,26.0,33.0,29.1,25.8,83.14,43.6,9.2,,142.75,,0.14,8.33,0.0,2.2,52.1,1006.1,"Rain, Thunderstorm Without Precipitation, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",10/03/2017,27.0,32.0,29.0,25.7,82.74,40.6,9.2,,133.75,,0.27,8.33,0.0,2.2,50.8,1006.8,"Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",10/04/2017,26.0,35.0,30.2,25.2,76.02,41.9,6.9,,102.0,,0.0,4.17,0.0,2.4,36.5,1007.2,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",10/05/2017,24.0,31.3,28.1,24.8,82.61,41.6,18.3,,150.38,,0.01,4.17,0.0,2.2,52.4,1007.2,"Rain, Light Rain, Sky Coverage Increasing, Sky Unchanged, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",10/06/2017,25.0,33.0,28.9,24.7,79.09,40.3,10.3,,137.33,,0.0,0.0,0.0,2.4,41.6,1007.3,"Thunderstorm Without Precipitation, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",10/07/2017,26.0,30.0,27.7,25.4,87.55,38.8,9.2,,83.79,,4.88,12.5,0.0,2.1,60.5,1006.7,"Lightning Without Thunder, Light Drizzle, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",10/08/2017,24.0,29.0,26.6,24.5,87.99,35.6,15.0,,38.92,,2.55,8.33,0.0,2.3,60.3,1004.7,"Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",10/09/2017,24.0,25.7,24.7,24.3,97.23,,23.0,28.9,110.88,,101.86,25.0,0.0,1.7,79.4,1000.2,"Thunderstorm, Rain, Thunderstorm Without Precipitation, Heavy Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Overcast"
"Kolkata,West Bengal,India",10/10/2017,25.0,31.0,27.5,25.3,88.28,40.6,15.0,,167.67,,0.77,12.5,0.0,2.2,55.3,1004.6,"Thunderstorm, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",10/11/2017,26.0,33.5,29.2,25.7,82.4,43.8,8.1,,188.25,,0.0,0.0,0.0,2.1,49.4,1005.6,"Thunderstorm Without Precipitation, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",10/12/2017,26.9,34.0,29.6,25.4,79.21,42.1,9.2,,177.0,,0.0,0.0,0.0,2.3,42.9,1005.6,"Mist, Thunderstorm Without Precipitation, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
